text,label
Budurwar tana son yin amfani da gyaran gashi a gashinta.,hausa
"Eh, fankar saman ta tsaya",hausa
za ku so ku biya duk kuɗin zinc?,hausa
Me ya sa kuran ke kwara mana kallo?,hausa
Eddie yana wasan kwaikwayon barkwanci,hausa
Ina sha'awar koyan fenti,hausa
an baka aikin makaranta a kan ƙarin magana ne?,hausa
Zo muje mu bawa shuka ruwa.,hausa
Yazama abin ado yanzu yin kwalliya mai sauki,hausa
Gobe ​​zaka kira ma'aikacin lantarki?,hausa
Za a gina masallaci a unguwar mu.,hausa
Ana amfani da Neem a al'ada don yanayin fata da lafiyar baki.,hausa
Yar uwata za ta yi noman wake.,hausa
Kande za ta dafa doya.,hausa
An dade ana gasa gyada a garwashin wuta,hausa
An ajiye motar Baba a gareji.,hausa
Hizba kan yi wa mashayi bulala a Kano.,hausa
Itace na goro ta fara girma.,hausa
"Eh, yaran suyi faɗa a filin wasa",hausa
Zai wurgar da ganyen mongoro,hausa
Kwamfuta na'ura ce mai sauƙake ayyuka ga mutane.,hausa
Bikin sallah ƙarama na nuni da kammala azumin watan Ramadana.,hausa
Dole ne a yi wa Fatima allurar insulin don ciwon suga.,hausa
Tsarin mulkin mallaka ya zama tarihi a ƙasar Nigeria.,hausa
Ina mata mai cikin ne?,hausa
Eh za mu share,hausa
Ana kai kananan yara Masallaci don su koyi ibada,hausa
Rigar aikin ya kare su daga sauƙin ganewa,hausa
Wane dandalin sada zumunta kafi so?,hausa
Ɗari uku da biyu ya gaza ɗari uku da hamsin ba.,hausa
Kamfanin sin sun zo haka.,hausa
Mutane da yawa za su kasance su na yunƙurin kashe kan su saboda damuwa in ba a kula ba,hausa
Ɗauko mana ganga a waje.,hausa
suna kallan abunda ƴan kurkukun ke Yi a CCTV,hausa
Makarantun firamare masu amfani da farin allo suna amfani ne da maƙa wajen rubutu a farin allon.,hausa
Likitoci suna bincikar cututtuka da raunuka.,hausa
Ku tabbatar kun sayo min kayan abinci!,hausa
Eh zai isa,hausa
Amina yau zata noma geronta.,hausa
An kai marasa lafiya gidan kula da lafiya.,hausa
Zai siyo labulen gobe.,hausa
wajen kiwon kifin yana da girma,hausa
Ciyawar Nutgrass tsiro ne da ke da wahalar sha'ani.,hausa
a bakin Rami,hausa
Shin zaka daina danna birkin motan nan?,hausa
Halittar maza dabam da ta mata,hausa
A wani kantin zan samu littafi?,hausa
"Ɗan takarar ya jenye wa ɗan takarar ɗaya jam'iyyar, yesterday at the event.",hausa
Mutane na aiki a fim,hausa
Mun sa karas a cikin abinci mu,hausa
"Eh, gobe mai aikin fanfon zai kafa sinkin banɗakin",hausa
Takalmin sawa na a cikin matattara na shaguna nake siya.,hausa
Dabi'u mara kyau basu da yawa a zamanin da,hausa
Mafi yawan gadaje na asibitin sun yi datti,hausa
Tayis da fenti yana kara ma gida kyau,hausa
Hukumar tashar jirgin ruwa ta kama kontena jiya dauke da miyagun kwayoyi.,hausa
Ana amfani da ruwa ne wajen kwaɓa ƙasa da siminti.,hausa
Ka sanya madubi a dakin ka?,hausa
Za'a umurci limaman addinai kar su kara daura aure ba tare da an yi gwajin lafiyar ma'aurata ba,hausa
Wai ka taɓa hawa keke kuwa?,hausa
Rera waƙa shine rerawa da maimaita sautin kalmomi ko sautuna.,hausa
Kande ta samu kudin makaranta daga wajen mahaifinta.,hausa
Itacen kwakwa na samar da kwakwa.,hausa
Ana zagaye wayoyi ne da salatef din waya.,hausa
Tuwon rogo abinci ne mai kyau ga jiki.,hausa
Tashoshin rediyo na yanar gizo nawa ka sani?,hausa
Bana son hawa gadan sama a garin mu.,hausa
Zainab tana da hujin hanci.,hausa
"Madadin sake caji baturin, suna ba da tabbacin ikon iko.",hausa
"Yanda ake dafa tuwon shinkafa haka akeyin na masara, kawai tuwon masara da masara akeyi.",hausa
Baban abokin Audu zai tilasta wa dan nasa ya saki matar sa,hausa
Na ziyarci wurin shakatawa na ruwa kawai don kallon yanayin.,hausa
Matan mallam tijani ta na sayar da kayan ɗunki a kasuwan sabo na zaria .,hausa
Kullun abun kirga kuɗi ke lalace wa,hausa
Cire injin din motan.,hausa
"Eh,Zanje naga gidan",hausa
Anyi juyin mulki a ƙasar itofiya,hausa
Tashi in damawa mai gida fura da nono.,hausa
Gidan marayu guri ne da ake ajiye yara marasa iyaye ko waɗanda aka tsinta.,hausa
Mahaifiyarsa ta ba shi magunguna kuma ta ce zai samu sauƙi,hausa
Ya zuba wadansu kalanzir a kan itacen.,hausa
Kawuna yayi liyafar daurin aure a wurin shakatawa na Kofar Gamji dake jihar Kaduna shekaru ashirin da suka wuce,hausa
Sailor mutum ne da yake kasa da mukamin hafshi.,hausa
Ya kaita asibiti a mota lokacin da za ta haihu.,hausa
Binta za ta shafa mai.,hausa
Al'adar Hausawa ce fito da abinci da daddare a ci a cikin jama'a.,hausa
Akwai yare guda uku a Najeriya,hausa
Zamu Gina shagon aski wani shekaran,hausa
Taro din ya cika da mutane.,hausa
Sanusi kullum yana shiga banɗaki yayi wa kansa kafin ni.,hausa
Ashe Musa ya biya ya baiwa manema labarai kudin,hausa
"A da, ana yawan yin sanarwar jana'izar ta hanyar taron jama'a.",hausa
Akwai kungiyoyi daban-daban a Najeriya.,hausa
Ana hukunta Kisan ganganci da doka,hausa
Dubu biyu da dari biyu da arba'in da takwas daidai da dubu biyu da dari biyu da hamsin.,hausa
A'a ba zan iya salon haskin nan ba.,hausa
Kira na bidiyo na sa ka ji kusa da mutum da ka ke hira da shi.,hausa
Ba ku je gidan makaho ziyara ba?,hausa
Binta ta tare a gidansu saurayinta.,hausa
kusan kowa yayi ciwanciki Mai zafi kusa lokaci bayan lokaci,hausa
Wace bidigace mafi shahara a duniya?,hausa
An duba inda ruwa yake sannan aka samar da tasha jaragen ruwa.,hausa
Ina son zurfafa-soya fuka-fukan kaji har sai sun yi laushi.,hausa
Balarabe zai yanka kazar.,hausa
akwai likitoci a asibitin?,hausa
Kin taɓa shan haɗin kankana da madara kuwa?,hausa
Ɗakin malamai guri ne na zallan malamai.,hausa
"Agwagi sun zagaya tare da tafkin, suna jagorantar ƴan gwangwaninsu a layi suna koya musu iyo.",hausa
Safiya tana da anko guda uku wanda take musanya don su yi kyau kullum,hausa
Zanin gado guda nawa kike da shi?,hausa
ya'yan itatuwa suna taimakawa wajan markada abinda muka ci,hausa
"Zamu iya samun Kafteriya a Makarantu, kwalejoji da kuma wajajen bauta.",hausa
Ka wanke tukunyar idan ka gama girkin.,hausa
Musa yana da ƙaton baki,hausa
Kowa yana son zanen gida mai kyau.,hausa
Na taya aboki na bikin murnar ƙara shekara a cikin otal.,hausa
akwai tashar freedom a kano,hausa
Ana taron ne a dakin taron shugabannin hukumar gudanarwar makarantar,hausa
Musa ya faɗa min cewa kanun labarin amma na manta.,hausa
Je ka siyo mai a zuba a babur ɗinnan,hausa
Kano tana da ƙananan hukumomi arba'in da huɗu.,hausa
Na ajiye filayar a kan benci.,hausa
Abokinku yana da gaskiya?,hausa
Sai ranar litinin za muyi kitso.,hausa
Kuyanga da yawa a ofis ba sa kula da ofishin kamar na mai gida.,hausa
Ba mu sanya ranar bikin sadauƙar da yara ba.,hausa
Bara ne aka shuka zogale.,hausa
Audu ya yi aikin kafinta.,hausa
Wake ake fara zubawa.,hausa
Mace mai ciki tana buƙatar kulawa ta musamman.,hausa
Akwai takalmin da ake sakawa a ɗaki.,hausa
Yawancin yara suna yi wa masu kitso kuka.,hausa
Zamu dafa danwake yau,hausa
Murtala mata biyu ya aura a rana ɗaya,hausa
Magaji ya ƙware a yin fareti.,hausa
Akwai kudin ruwa a bankunan kasuwanci,hausa
Yara sunfi yarda da aboka nan su akan iyayen su,hausa
Eh waziri yana nan.,hausa
"Aisha ta ce, za ta kwalliyar auren ta sati mai zuwa.",hausa
ƙanin mahaifinsu ke rikonsu,hausa
zan Sayo jarida anjima,hausa
Cincin ɗin yayi tauri da yawa,hausa
A Nawa ka hayi nan ofis ɗin?,hausa
An daina amfani da tif din gwajin tsawon katakon tunda ya tsunke,hausa
Zan taya ta sayan loratidin.,hausa
Ƙafa ɗari da hamsin ne faɗin ɗakin da za mu gina.,hausa
Na gaya maku kar kuyi zanga zanga tun jiya,hausa
Yara na son dankalin turawa sosai,hausa
ma'auratan an yi musu addu'a,hausa
Aikin fata ya fi yawa a yankin arewacin Najeriya,hausa
Kura suna cin nama.,hausa
"Eh, ya na da girma",hausa
Soja ƙwararriyar ƙungiya ce da ƙasa ke ba da izini don amfani da muggan makamai da ƙarfi.,hausa
Ali ya kai budurwar sa shagon siyayya.,hausa
Sojoji da na soja suna amfani da kakin kakin kala-kala daban-daban,hausa
Soket ɗin bangon yan kusa da Kayan kallon.,hausa
Ana amfani da kom don shimfiɗa gashi.,hausa
Mai karɓar kuɗi a shago basu samin kuɗi kaman manaja.,hausa
"E, zan kawo maka darbejiyan mako mai zuwa.",hausa
"Eh, ina da rake.",hausa
Wasu mujallu na musamman don nishaɗi ne.,hausa
Ina zaune a falo da baba na,hausa
Mutane suna biya kuɗi dan su sauna a ɗakin haya.,hausa
Yara ana kiransu yara.,hausa
Bello zai sha maganin dare,hausa
Lami ta je gonar gyaɗarta.,hausa
Na je wurin me kitson jiya tace ba zata mun shuku ba,hausa
Ana gyara fata a shagon gyara.,hausa
Zaka je bikin daɓe gobe?,hausa
An ɗaure hannayen sa domin ya sata nama a tukunya.,hausa
Labaran talabijin shine ake ganin mai gabatar wa.,hausa
Ƙwari dabbobi ne ma su ƙafa shida.,hausa
Kina son ɗan kunne ɗinnan?,hausa
Ofishin zai yi amfani da sabbin tsaro a mako mai zuwa,hausa
Ana gudanar da koyarwa a jami'a.,hausa
Nan ba da jimawa ba za ta gabatar da kawayenta ga iyayenta.,hausa
Motar Salami tana wurin kanikanci don gyara.,hausa
Direban bas yana tafiya da sauri,hausa
tuwon masara yana da laushi,hausa
Muna so mu tono ramuka don shuka.,hausa
Shin kun taba hirar jima'i da sani?,hausa
Kaje aiki a kan lokaci duk ranar litinin.,hausa
Gesha ya lalace,hausa
Kin gaishe da malam Falalu da kika shigo aji?,hausa
"Ana amfani da baki wajen magana, ci da sha",hausa
Arika wanke zaningado akai akai,hausa
Je ka ƙirawo mutanen adimin!,hausa
Ana samun kayayyakin kasashen waje a manyan kantika kamar Shafrit a Kano,hausa
A bar mita uku tsakanin wannan ƙusar da waccan.,hausa
Mata suna shan wahala sosai a wajan haihuwa.,hausa
Bayan lemun yayi kauri sosai,hausa
Mutane na faɗin fiyales abin sha ne mai ƙara kuzari.,hausa
Za a kai wannan mugun dan damfara gidan yari.,hausa
Hulɗar unguwar abun burgewa ce.,hausa
Ana sayar da magunguna a famasi,hausa
Cokalin yana kan tebir.,hausa
Sun cuce ta sun ƙwace mata dukiya.,hausa
Wani kansila ya ginawa wata makarantar firamare sabon aji.,hausa
Adamu fitaccen jarumin soyayya ne.,hausa
Yusuf ya kashe gizo gizo biyar a daren jiya.,hausa
Mai unguwa ya kai ƙorafin jama'arsa,hausa
Yatsu a Najeriya wani lokaci na iya nufin gargadi .,hausa
"Rufe kofa, don kada sauro ya shiga",hausa
An umarci mutane da su yi shiru a cikin masallacin,hausa
"Ahmad ya ce, ya je ya share gonar, jiya.",hausa
Za ka fi samun kaya masu kyau a kasuwar Wunti.,hausa
maikudu ya gaya wa mai aski ya cire gashin kansa da kya tsaftsaf,hausa
Kudin mota ya yi tsada sakamakon tashin man fetur.,hausa
Tsaya can ko in harbe ka shine abinda dan sandan ya fadawa Musa jiya,hausa
Zaki Sayo min agwaluma anjima?,hausa
Ba zan shuka kayan marmaru ba sai lokacin damina.,hausa
Za a zartar da hukucin kisan ne?,hausa
Ajiye kwanon akan tebur!,hausa
Kafar tsada zumunta na gurɓata tunanin yara.,hausa
TU go an dena amfani da shi,hausa
Faracetamol kwayoyi ne da ake amfani da su don magance zazzabi.,hausa
Za a saka durowa a gefen kowanne gado,hausa
wasu alkalan suna son zuciya,hausa
Critiano shine mafi kyawun ɗan wasan ƙwallon ƙafa na.,hausa
Ba ya cikin waɗanda za su je wanzar da zaman lafiya.,hausa
Wasan Hausa suna shige da na Indiya.,hausa
Sai da yayi tal kwabo da ya dawo Nigeria saboda tsananin yanayi lokacin bazara,hausa
Zan yi tafiya zuwa jihar flatu gobe da na siyo kabeji da karas,hausa
Karkabata lokacin ka a yanar gizo.,hausa
Ina soyayyen kaza da na ce ki kawo min?,hausa
A jami'ar jahar kaduna babu ɗakin kwanar ɗalibai maza.,hausa
Tun muna 'yan kanana muke sa yinifom har yanzu,hausa
ruwan santsin ba zai bar sabulun yayi kumfa ba,hausa
Ni na sani sautin mahaukaciya.,hausa
Hukumomin jiragen ruwa su ke kula da sufuri na ƙasa da ƙasa,hausa
Za ka saya mun kaset na fim ɗin,hausa
"Ciwon kai alama ce ta cuta,",hausa
Mataimakin shugaban makarantarmu shine yake koyar damu ilimin noma da kiyo.,hausa
"Karin magana takaitattun bayani ne na hikima da suke nuni da shawarwari, da al'adu masu ma'ana acikin gajeriyar kalma.",hausa
Na raka kawata zuwa coci.,hausa
Ɓeran ya mutu?,hausa
Ba a yadda Musulma ta yi sall tare da Musulmi a Massallaci ba.,hausa
"Jarirai kyautar Allah ce ga iyaye, mai sa farin ciki",hausa
A a ban taɓa zuwa otal ba.,hausa
Bikin gargajiya sune misali iri hi.,hausa
da a ka haife ni ba a samun kayan zaƙi a baki ba,hausa
Har ka fara shan maganin hawan jinin?,hausa
dana baya son dafaffen dawa sai na soya masa,hausa
Akwai wanda ya taba sanin yawan kayan amfanin gona a duniya?,hausa
Kawo min manjagara!,hausa
Ana yin zoɓo ne ta hanyar tafasa busasshen ganyen zoɓon da ɓawon abarba da sauran kayan hadadi.,hausa
Shugaban makaranta yayi taro da malamai jiya,hausa
Muna son kallon labarai a tashar channels da NTA.,hausa
"Idan ba ka da wayo a jigilan jama'a,za'a iya sata kayakin ka.",hausa
Da naga tankin soja sai da na ruga a guje.,hausa
Zan saya settin buroshin kwalliya gobe,hausa
eh yana da girma,hausa
Ciwon sa na Asma mai sa haki ya yi masa sauki,hausa
A jami'ar jahar kaduna babu ɗakin kwanar ɗalibai maza.,hausa
"Idan za aje Abuja daga Kano, sai an fara zuwa Kaduna.",hausa
Biki ya kusa za a je kasuwa sayen kayan kicin.,hausa
Ana yin walimar Aure a dandali.,hausa
Za a shuka bishiya a gidan,hausa
Yana da muhimmanci sa kifi ya bushe a rana domin gujin tsutsotsi.,hausa
Ka kawo min makani!,hausa
Menene aikin soja?,hausa
Na ganshi da tufafin aikin fasa ƙwawri na Najeriya.,hausa
je ka siyo mun alele.,hausa
A zahiri Khadijah ta kwana da duk samarin da ta sani,hausa
"Akan teburin aikin kafinta ana iya samun guduma, sukudireba, da ƙusa",hausa
Zan saya sabon gida mai bene shekara mai zuwa,hausa
Kalar kayan sojoji kore ne,hausa
An buɗe wa wani gari sabon babban kantin sayar da kayayyaki.,hausa
A da ana gwaji da kamu na hannu.,hausa
Mai kunna DVD faifai ne wanda ke haɗawa da talabijin don kunna kaset a cikinsa.,hausa
Za ku so ku ji sharhi kan al'amuran yau da kullum?,hausa
Kwakwa ɗin ba ta da ruwa da yawa cikin sa.,hausa
Wasu ma'aurata sun shirya walima saboda murnar cika shekara talatin da aure.,hausa
A kasuwa aka samo shi,hausa
Garin rogo jiƙa shi ake yi.,hausa
Ilyasu ya ce Linkabs ɗinsa ya ƙare.,hausa
Ku na da telebijin a gida?,hausa
Jiya ne ya yi gaskiya.,hausa
Maƙocinmu ɗan siyasa ne.,hausa
Hausa tana cikin harsuna iyalin chadi.,hausa
Na sayo wani zobe mai tsada a babban kantin,hausa
Abubakar na so ya kama zanzaro amma ya kasa.,hausa
"Aa, bazan gasa kek ɗin ba",hausa
Ranan Asabar zan yi aski.,hausa
A arewacin Najeriya za a ba wa yaro duk abincin da yake so ɓayan an yi masa kaciya.,hausa
Je ka nemo kazar naira dubu uku.,hausa
Akure ita ce babbar birni a jihar Ondo.,hausa
"A'a,ranar litinin akayi.",hausa
Wace irin takarda za ka yi amfani da ita wajen yin zanen?,hausa
Fulani ne shi.,hausa
Ana Bada aikatau na kayan ciye ciye a tararruka daban daban,hausa
Musa ya yiwa mai gadin magana a tafkin ninƙayar.,hausa
Uwani ta sa kaya masu kyau.,hausa
Ahmad Bola Tinubu aka zaɓa a matsayin shugaban ƙasa.,hausa
Kana sauraron waƙar Aminu Ala ne?,hausa
Nan gaba kowa zai fi son sayan gado a kanti.,hausa
yara ba sa wasa da karatu,hausa
Kafinta mutum ne wanda yake hada kayayyakin ɗaki.,hausa
Mata da yawa da ke fama da cin zarafin gida suna cin zarafi ta hanyar magana.,hausa
Shin sun fita yawon neman zaɓe jiya?,hausa
Ginin da sun fi inganci.,hausa
"E, Tanko yana sa kayan aiki.",hausa
Ana daukan jami'an tsaro domin kulla da kariya abubuwan da su ke a bankuna.,hausa
Ya aure ta ne domin tausayi.,hausa
Sabulun yaron na dakin wanka ?,hausa
Kujerar babur ni da Abdul muka tafi kasuwa jiya ba dadi,hausa
Ko kasan na rasa dabbar gidana?,hausa
tebura irin na zamani ana iya yin su ba ƙusa sai dai gam,hausa
yaran suna wasan buya a cikin daji,hausa
Da na je gidan su ta bani kunun aya.,hausa
Masu sauraro suna korafin ci gaban fim din.,hausa
Ana yin qaddamarwa dan tabatar da zama memba'n wani kwigiyan asiri.,hausa
Idris Abdulkarim ne ya fitar da ƙiɗa na jerin gwano.,hausa
Ana kunun aya da aya.,hausa
Sadiq ya zagi abokin shi cikin wasa.,hausa
Ban iya aiki da filaya ba,hausa
"Ee, sun bayar a ranar bayar da kyautar wa'adin karshe?",hausa
Zalunci hali mara kyau ne,hausa
"Mamuda ya tambayi 'yarsa, kina ciki?",hausa
Ana iya soya dankalin Hausa ko a dafa shi,hausa
"A'a, ban gani ba.",hausa
"Banga alama ba, ance wa kuturu ya gama lafiya.",hausa
Ibrahim ya fesa kudi a lokacin bikin dodo.,hausa
Mutane na zuwa da iyalan su.,hausa
Magina a kano suna siyan katakon 2-by-2 da kusoshi a kasuwa domin aikin kafinta.,hausa
Mahaifina ya saya mini sabuwar taya.,hausa
naira dubu uku,hausa
Muna hira da ita a kan snafcat,hausa
Hausawa na dafa nama ta hanyoyi mabambanta.,hausa
Ina son aikin katakon nan.,hausa
Mama na tana gaya mun tarihin Ikeja jiya da dare.,hausa
Ka tabbata ka saya wa kakar ka mota!,hausa
tana ɗaki,hausa
Na shiga cikin tseren gudun bada sanda na huɗu sau ɗari huɗu.,hausa
Dandanon Uda yana da wuyar siffantawa.,hausa
Za a sami fara da yawa a gonar.,hausa
"A'a, ban gane zaurancen su ba.",hausa
Fish pie ɗinta ƙato ne,hausa
Ana amfani da kayan aikin gona a gonaki.,hausa
Noman ganyayyaki kore ne.,hausa
Yara na suna zuwa makarantar firamari.,hausa
Yan wasa nawa ne suka suke yin wasa a wasan ƙwallon raga.,hausa
Da bulo ake yin gini,hausa
Ya fara saka hotuna a youtube bara,hausa
An haife shi ba tare da aure ba.,hausa
A saifuros yaren girka akeyi,hausa
Akwai kanan filo a kan kujera.,hausa
Mun san yadda ake sanya kaya a kan doki.,hausa
Yaushe muke shuka masara?,hausa
Ana siyar da kaya iri-iri a shaguna,hausa
Na so hallartan gudun gajeren nesa.,hausa
Sabon albom ɗin Umar M Sharif zai fito a kwanaki kaɗan.,hausa
Shin ƙungiyar manoma tana ba da tallafi?,hausa
Birrai na son ayaba.,hausa
Ana samu manhajar sada zumuta dake haɗa auratayya tsakanin mutane,hausa
"Na samu horo daga kawu na Nusa,da kadda in tabba jin tsoron beraye kuma.",hausa
Ana amfani da takardar tsarin abinci a gidajen abinci.,hausa
Kwalejin fasaha shekara biyu da uku ne wa'adin karatunsu.,hausa
Wacce irin gyaɗa ce ake amfani da ita a cikin abincin ciye-ciye na gargajiya na Najeriya?,hausa
Sai na koyi yanda ake ɗora yara a kan lilo tinda ni ce mai kula da yara yanzu,hausa
Shin kun mika aikinku ga malaminku?,hausa
Tace riganta da ga yadin auduga aka yi shi,hausa
Aminu kan karewa ne?,hausa
An raba kwari zuwa kashi uku babu kowa,hausa
Kai wa kaka wannan man yanzu!,hausa
Kararrawar wutar lantarki ta daina yin kara da kyau bayan wasu yara sun yi wasa da ita.,hausa
Ma'aikatan za su fara filasta na daki,hausa
Jihar Neja na da karamar hukuma ashirin da biyar,hausa
Fatima ta kone a hannu garin dafa indomie,hausa
Da bashin banki Hashim yake sana'a,hausa
yana rike da bindinga da ankwa,hausa
Wadanne irin kayan gini ne aka fi siyarwa a kasuwar Abuja?,hausa
Mai gabatarwa da mai rahoto suna aiki tare.,hausa
Dorinar ruwan ta kifar da kwale kwalen.,hausa
Yauce aka kama shi?,hausa
Fastoci suna ba da labarai na addini a cikin coci.,hausa
Sai gobe zanje asibiti.,hausa
Wasu ƙungiyoyi za su zo su faɗakar da ɗalibai mata.,hausa
Wane ne ya shuka masara a gona?,hausa
"Haka ne, itacen kuka yana da fa'idodin kiwon lafiya da yawa.",hausa
An bawa birin abinci.,hausa
Zaka iya shiga dakin?,hausa
Zaki iya yin ɗanwake?,hausa
Ƴan Italiya masoyan taliya ne.,hausa
sarki yakan ba ma waƴanda Suka Yi fice a cikin alumma sarauta Koda ba ƴan sarauta bane,hausa
Likita ya ce in daina shan lemun tsami.,hausa
Manyan kamera ake amfani dasu wajen 3D,hausa
Rashidat za ta wakilci makarantar firamare a gasar muhawara a gobe,hausa
Za ki bani tatsuniya yau?,hausa
Eh na yanke farce na yatsa,hausa
"Eh, malamin zai yi magana da Amina",hausa
Gwamnan jihar ya baɗa umurni cewa ɗukan ɗalibain a'basu sabobin kayan makaranta.,hausa
Ƙaddamarwa na iya kashe kuɗi da yawa daga gare ku.,hausa
abokina zai zama lauya badi,hausa
Babur na da kujerar zaman mutum biyu,hausa
Yana sane da harin.,hausa
"A'a, yara suna waƙa maimakon tsalle.",hausa
Ina gasa nama.,hausa
Za ki koya Larabci idan kika je Misra?,hausa
Sufurin jirgin sama shine mafi tsadar hanyar sufuri.,hausa
Ƙadandanko ƙwari ne masu farauta.,hausa
Koyaushe mutane da yawa sun fi son tukunyar mama.,hausa
Molo kayan kiɗa ne na gargajiya.,hausa
Kar ku rufa ma masu fyaɗe asiri.,hausa
Malam Faruk da matarsa ​​har yanzu suna neman ɗa namiji bayan shekara shida da aure,hausa
Tatsuniyar da muka ji jiya ba dadi.,hausa
Ma'aikatan sashen wayar da kan al'umma na makaranta za su yi taro.,hausa
Daga yau kar ka sake yin sata.,hausa
mai shayi na dafawa usman indomie,hausa
wace kotu aka Maida shari'a r?,hausa
Akwai talabijin a uwarɗaka.,hausa
Ana iya kiran Yahoo tare da 419.,hausa
Jami'ar Usman danfodiyo tana a jihar Sokoto,hausa
An fi daukar tatsuniya da muhimmanci a zamanin ɗa.,hausa
Ƙarfin tsoho da matashi ba ɗaya bane.,hausa
Kawuna zai yi ritaya a matsayin Major-General .,hausa
Ka na jami'ar fasaha ne?,hausa
Eh ya na da kyau,hausa
